houseguid,formalname_region,formalname_area,formalname_city,formalname_street,house_number,building,block,letter,floor_count_max,floor_count_min,living_quarters_count,area_residential
be5e1422-d271-448b-8eeb-7272ac63b4d8,Свердловская,,Екатеринбург,Металлургов,32,,,,5.0,,,
619fe251-c195-40bf-9c4b-b9a7d09b7171,Свердловская,,Екатеринбург,Металлургов,32А,,,,,,,"9403,40"
619fe251-c195-40bf-9c4b-b9a7d09b7171,Свердловская,,Екатеринбург,Металлургов,32,,а,,9.0,9.0,286.0,"14322,00"
ef8566cd-c59e-4462-a115-df4b74364747,Свердловская,,Екатеринбург,Маяковского,8,,,,16.0,16.0,111.0,"6071,60"
25bb18eb-eea3-4ba6-88db-c406513ef92a,Свердловская,,Екатеринбург,Маяковского,6,,,,9.0,1.0,208.0,"3725,60"
a7bd68a0-ad48-411d-b3fc-bdc65bc28f8a,Свердловская,,Екатеринбург,Маяковского,3,,,,2.0,2.0,8.0,"416,90"
82779698-b456-43a1-904a-4c11d6f9fa33,Свердловская,,Екатеринбург,Машинная,11,,,,5.0,5.0,76.0,"2700,10"
0a69d51b-6ba2-48e6-b09a-a6dd252b540c,Свердловская,,Екатеринбург,Маршала Жукова,9,,,,9.0,9.0,88.0,"7106,50"
7e93803b-0025-4a29-946f-012ae270aa9f,Свердловская,,Екатеринбург,Металлургов,26,,,,,,,"2600,00"
8212586d-7d38-4596-a68a-59f07d22e1dd,Свердловская,Режевской,Реж,Ленина,26,,,,5.0,5.0,70.0,"2743,05"
b0bc9312-45d4-4069-adda-ebf2bd48a22e,Свердловская,Режевской,Реж,Ленина,72,,6,,5.0,5.0,70.0,"2540,00"
1030f37a-9907-4da3-9235-d8d9321f9da4,Свердловская,Режевской,Реж,Ленина,72,,5,,5.0,5.0,70.0,"2579,00"
8807f527-8a35-4a14-84a7-c846a4deb776,Свердловская,,Североуральск,Каржавина,13.,,,,5.0,5.0,149.0,"8066,60"
48e40ac5-a014-473d-86cc-19e8a2dabfde,Свердловская,,Североуральск,Каржавина,24,,,,5.0,5.0,100.0,"4561,50"
8807f527-8a35-4a14-84a7-c846a4deb776,Свердловская,,Североуральск,Каржавина,13,,,,5.0,5.0,149.0,"8066,60"
310f1097-4308-428e-8ec2-89190ae3d5c4,Свердловская,,Североуральск,Каржавина,18,,,,5.0,5.0,70.0,"3210,30"
05cf36e1-9af0-461f-827b-e9eccaa3ee71,Свердловская,,Североуральск,Каржавина,20,,,,6.0,6.0,140.0,"2623,40"
58b6d691-d9aa-4e80-9912-6a3abe445446,Свердловская,,Североуральск,Каржавина,21,,,,2.0,2.0,4.0,"435,70"
afd5f579-f853-4574-b30c-0ad57e40e87a,Свердловская,,Североуральск,Каржавина,22,,,,5.0,5.0,149.0,"3305,50"
2307882e-9728-4a6a-8360-004f58a2a119,Свердловская,,Североуральск,Каржавина,23,,,,2.0,2.0,8.0,"475,80"
3e436605-6bd4-4fee-8461-e4540c5bdf33,Свердловская,,Североуральск,Комсомольская,22,,,,5.0,5.0,69.0,"3314,70"
a1c374e9-d487-4274-bfeb-0cb1032aa17b,Свердловская,,Североуральск,Комсомольская,33,,,,,,,
fd2f5366-884c-48f3-a08a-d80714b2bf34,Свердловская,,Североуральск,Комсомольская,35.,,,,,,,
10ec3718-93fc-45b1-8cf4-cb00cb60d327,Свердловская,,Североуральск,Ленина,30а,,,,2.0,2.0,8.0,"479,20"
5dd8dcd4-034e-4399-a7fa-5efb662708c0,Свердловская,,Североуральск,Ленина,23а,,,,5.0,5.0,99.0,"4664,50"
3adf184b-680e-45ef-893a-af0e3e9c421f,Свердловская,,Североуральск,Ленина,25,,,,5.0,5.0,78.0,"3444,80"
ed44926c-8bef-4687-ac67-d743244cf97b,Свердловская,,Североуральск,Ленина,27,,,,5.0,5.0,69.0,"3073,20"
cd253ce7-056e-4657-b605-1a152f7366ba,Свердловская,,Североуральск,Ленина,28,,,,2.0,2.0,4.0,"341,90"
002082be-419d-429f-94fc-57c15d445542,Свердловская,,Североуральск,Ленина,29,,,,5.0,5.0,76.0,"3376,90"
8e3bfa17-adad-4749-97ee-379bab5cb2ff,Свердловская,,Североуральск,Ленина,30,,,,2.0,2.0,7.0,"469,80"
0b539eac-3374-4696-ae63-ea5f78bfa4b6,Свердловская,,Североуральск,Ленина,31,,,,5.0,1.0,112.0,"5174,30"
08882dc9-5718-46ea-8aeb-9b6c17162de7,Свердловская,,Североуральск,Ленина,22,,,,4.0,4.0,53.0,"3467,20"
65f54d65-6c05-4974-8413-37babba5d2c2,Свердловская,,Североуральск,Ленина,32,,,,2.0,2.0,6.0,"393,60"
835ca6a8-adac-4beb-9609-88ae50e156be,Свердловская,,Североуральск,Ленина,32а,,,,2.0,,,"483,10"
4ba62b69-895f-4c51-8410-bcca39a9687d,Свердловская,,Североуральск,Ленина,34,,,,2.0,2.0,6.0,"395,00"
d7c87524-a434-4c11-a793-167761482c5d,Свердловская,,Североуральск,Ленина,35,,,,5.0,5.0,65.0,"3094,30"
68a02c80-7317-4d52-b23a-a87c49fc3165,Свердловская,,Североуральск,Ленина,36,,,,2.0,2.0,6.0,"450,20"
343fbe7b-1656-44cc-9198-2284fb3f8890,Свердловская,,Североуральск,Ватутина,30,,,,5.0,5.0,100.0,"4744,70"
b9cba8fd-d26e-4fac-8745-795d5830a82f,Свердловская,,Североуральск,Ленина,37,,,,5.0,5.0,68.0,"3281,10"
fc30c8fd-ef66-4f6a-8a88-097271793895,Свердловская,,Североуральск,Ватутина,28,,,,5.0,5.0,70.0,"3370,00"
0bb02650-df62-4818-ad0c-7b76a73c8402,Свердловская,,Североуральск,Ватутина,26,,,,5.0,5.0,115.0,"5551,20"
03cad194-df44-4e06-863b-851ff28bc25d,Свердловская,,Североуральск,Ленина,42,,,,5.0,5.0,196.0,"9241,40"
d6ae5a85-8a52-4ffe-a39e-71f0592c6b62,Свердловская,,Североуральск,Ленина,40,,,,2.0,2.0,8.0,"533,50"
c23ce503-2f3a-4544-bf9a-41fbb92548d9,Свердловская,,Североуральск,Ленина,39,,,,5.0,5.0,68.0,"3234,50"
0a7cd1a8-1f8f-4038-bd8e-9de759bc9cb6,Свердловская,,Североуральск,Ленина,38,,,,2.0,2.0,2.0,"113,20"
3eacd1c2-8178-4438-949f-516ce862cd28,Свердловская,,Североуральск,Каржавина,32,,,,2.0,2.0,8.0,"468,50"
7eac25f1-4dd1-44a3-b9f1-c68054bc09d3,Свердловская,,Североуральск,Каржавина,33,,,,2.0,2.0,12.0,"670,70"
553fe6a2-ad33-42b0-98ee-8d18d6d494b5,Свердловская,,Североуральск,Каржавина,35,,,,2.0,2.0,6.0,"342,70"
f9ba6922-6024-4190-a309-c468d9e28dda,Свердловская,,Североуральск,Каржавина,37,,,,2.0,2.0,12.0,"662,20"
b67e6a63-e9a2-06ac-682b-d252ec915742,Свердловская,,Североуральск,Каржавина,"39,",,,,3.0,3.0,24.0,"947,60"
e3148545-cef7-4130-bbae-e7f627d2801c,Свердловская,,Североуральск,Каржавина,39,,,,3.0,3.0,24.0,"947,60"
657902ba-8d70-4c7d-aebe-3edbfc0718a7,Свердловская,,Североуральск,Каржавина,44,,,,2.0,2.0,5.0,"483,00"
97e2069a-7c24-4ffb-8252-eba59aaac559,Свердловская,,Североуральск,Комсомольская,7,,,,2.0,2.0,10.0,"689,00"
6b20797c-c3da-4977-9180-9b5f07106556,Свердловская,,Североуральск,Комсомольская,9,,,,5.0,5.0,114.0,"4404,90"
15c5bed0-7253-4cd8-9c7d-c293df822502,Свердловская,,Североуральск,Комсомольская,11а,,,,5.0,,,"3389,40"
15c5bed0-7253-4cd8-9c7d-c293df822502,Свердловская,,Североуральск,Комсомольская,11А.,,,,5.0,,,"3379,40"
f9afbc18-292c-4767-9370-4e555977a7fe,Свердловская,,Североуральск,Комсомольская,15,,,,5.0,5.0,120.0,"6466,50"
c44ed01a-1567-4964-b5bc-32ec7e5c48a5,Свердловская,,Североуральск,Комсомольская,17,,,,5.0,5.0,60.0,"3230,20"
df094594-4f3f-4b89-ac0e-2efb7b62d5aa,Свердловская,,Североуральск,Комсомольская,20,,,,2.0,2.0,12.0,"516,10"
3e436605-6bd4-4fee-8461-e4540c5bdf33,Свердловская,,Североуральск,Комсомольская,22.,,,,5.0,5.0,69.0,"3314,70"
84b30de7-ee59-48fa-bc79-4e31736d2c66,Свердловская,,Североуральск,Каржавина,31,,,,2.0,2.0,12.0,"508,10"
24561c8f-3533-4c6c-bec1-b34f7b5b4179,Свердловская,,Североуральск,Каржавина,30,,,,5.0,5.0,100.0,"4518,70"
5d3ca79a-f356-4797-9355-2e5e020b8536,Свердловская,,Североуральск,Каржавина,26,,,,5.0,5.0,100.0,"4527,40"
d543785d-1a53-461f-bc20-dca492643c45,Свердловская,,Североуральск,Каржавина,11,,,,2.0,2.0,6.0,"350,20"
3dc5926d-782f-4a12-aaf6-6671dfb98c27,Свердловская,,Североуральск,Ватутина,24,,,,5.0,5.0,100.0,"4582,50"
0bb02650-df62-4818-ad0c-7b76a73c8402,Свердловская,,Североуральск,Ватутина,26.,,,,5.0,5.0,115.0,"5550,80"
fc30c8fd-ef66-4f6a-8a88-097271793895,Свердловская,,Североуральск,Ватутина,28.,,,,5.0,5.0,70.0,"3370,00"
5bc7dd8f-4309-424e-8c4b-87407c64ce27,Свердловская,,Североуральск,Ленина,23,,,,5.0,5.0,76.0,"3321,80"
0e24bd9d-ce02-488b-901f-86fdf3078b2b,Свердловская,,Североуральск,Ленина,21,,,,5.0,5.0,69.0,"3238,30"
25be2ef9-8f54-4b10-9e05-1b9e0b3aec1b,Свердловская,,Североуральск,Комсомольская,35,,,,5.0,5.0,60.0,"3394,80"
d7cbccfa-a93d-4166-9063-32843abebe47,Свердловская,Режевской,Реж,Вокзальный,14,,,,2.0,2.0,8.0,"221,30"
ada1d25a-f7da-41db-9292-676142cdb672,Свердловская,Режевской,Реж,Вокзальный,16,,,,2.0,2.0,8.0,"230,30"
3a882822-6246-4bf2-adf3-7951a9135ae0,Свердловская,Режевской,Реж,Вокзальный,20,,,,3.0,3.0,24.0,"1261,00"
6edbfd32-6ed7-42e2-aae3-609188680804,Свердловская,Режевской,Реж,Гайдара,27,,,,3.0,3.0,28.0,"902,95"
dfbf53af-14ae-fd51-48a6-c3b7e43d384d,Свердловская,Режевской,Реж,Быстрая,18А,,,,,,,
4e78806a-5214-430d-8155-f76c4967a79c,Свердловская,Режевской,Реж,Большевиков,13,,,,,,,
3ddb702c-84a7-40ca-b242-7711de4fc2de,Свердловская,Режевской,Реж,Бажова,15,,,,5.0,5.0,69.0,"1179,10"
2ac2c5c3-4a3e-4647-9307-1b43e294755f,Свердловская,Режевской,Реж,,0,,,,,,,
f9be62f2-20b5-41c9-b36e-39f88d2750cb,Свердловская,,Ревда,Энгельса,58,,,,4.0,4.0,56.0,"2449,00"
f6981565-af4c-49fd-a285-ec8ac4099f44,Свердловская,,Ревда,Энгельса,59,,,,5.0,5.0,60.0,"2592,00"
c4943b93-711b-47ac-8f22-14de84044d97,Свердловская,,Ревда,Энгельса,61,,,,5.0,5.0,60.0,"2441,00"
95e88454-af21-48e9-9b52-48baeaf7edab,Свердловская,,Ревда,Энгельса,61,,А,,5.0,5.0,40.0,"2060,00"
4b92f0f3-afe2-4201-970c-644594b8e0f1,Свердловская,,Ревда,Ярославского,4,,,,9.0,9.0,71.0,"2427,00"
642bdeee-9bbd-4922-a9ef-0b856a494113,Свердловская,,Ревда,Ярославского,6,,,,9.0,9.0,78.0,"5555,30"
c3674765-75e1-458e-8bc7-9ea478431ae7,Свердловская,Режевской,Реж,,1,,,,,,,
667b26fa-a631-46ae-ae83-296a18923463,Свердловская,Режевской,Реж,Бажова,14,,,,2.0,2.0,28.0,"531,90"
9bc5343a-138a-4a69-a4a4-ca8856781990,Свердловская,Режевской,Реж,8 Марта,16,,,,2.0,1.0,36.0,"582,40"
97f92d73-b83b-4a62-929a-e7d7672f06db,Свердловская,Режевской,Реж,8 Марта,21,,,,2.0,1.0,33.0,"391,70"
e17c1779-1e46-7f17-dfe9-ee8faba464be,Свердловская,Режевской,Реж,Автомобилистов,0,,,,,,,
98346957-728a-49e3-95ad-d3b654c0b877,Свердловская,Режевской,Реж,Александровская,98,,,,5.0,5.0,67.0,"3625,70"
08d61c39-e36d-4930-8845-2749d9555ed9,Свердловская,Режевской,Реж,Александровская,100,,,,5.0,5.0,99.0,"4878,10"
d9e683c9-c302-4d97-8c5a-be456fe80042,Свердловская,Режевской,Реж,Бажова,13,,,,5.0,5.0,79.0,"1305,70"
12d79e1f-08e1-48a9-bdac-15a2d021eb8a,Свердловская,Режевской,Реж,Гоголя,40,,,,1.0,1.0,1.0,"34,00"
bcaf6e72-9f16-4b91-87b3-f018c18af220,Свердловская,Режевской,Реж,Заводская,3,,,,5.0,5.0,130.0,"7496,20"
e4f31e48-634a-4f86-bbcc-2f93dfffcd3b,Свердловская,Режевской,Реж,Калинина,34,,,,3.0,3.0,25.0,"1241,10"
ba263aac-37c0-496f-ba55-36faac3949f4,Свердловская,Режевской,Реж,Вокзальный,12,,,,2.0,2.0,8.0,"222,90"
dd68e59c-675d-447a-a25f-9d35a305741f,Свердловская,Режевской,Реж,Вокзальный,7,,,,3.0,3.0,33.0,"1684,20"
108965d6-3a03-42fa-9af4-bbe4f9b11e78,Свердловская,Режевской,Реж,Вокзальная,12,,а,,,,,
dbac136a-aeff-4323-ba0a-d141592c0ba9,Свердловская,Режевской,Реж,Вокзальная,10,,,,1.0,1.0,3.0,"59,10"
8fe5fe76-8c88-4b74-98f0-e46e29f96e24,Свердловская,,Североуральск,Ленина,12,,,,5.0,5.0,57.0,"2800,60"
64bf45cf-e875-480a-87a3-bbedde6c5d32,Свердловская,,Североуральск,Комсомольская,37,,,,5.0,5.0,120.0,"4595,60"
8b9c9fae-f332-4d9c-b07d-b5cf7cbb6c14,Свердловская,,Североуральск,Ленина,6.,,,,5.0,,,"3247,50"
8b9c9fae-f332-4d9c-b07d-b5cf7cbb6c14,Свердловская,,Североуральск,Ленина,6,,,,5.0,,,"3248,00"
89819fad-a4d0-49ce-85b8-99d7a6f38c7b,Свердловская,,Североуральск,Ленина,9,,,,5.0,5.0,90.0,"4227,40"
1044e5bc-ce09-49b7-b439-d36c4d2b1547,Свердловская,,Североуральск,Ленина,10.,,,,5.0,,,"3660,00"
1044e5bc-ce09-49b7-b439-d36c4d2b1547,Свердловская,,Североуральск,Ленина,10,,,,5.0,5.0,80.0,"3660,70"
df98ecdc-d9ea-4153-85aa-b11efd2236ae,Свердловская,,Североуральск,Ленина,14,,,,5.0,5.0,79.0,"4094,00"
909e3f3e-eadb-63fe-32d0-1a072af8fbcc,Свердловская,,Североуральск,Ленина,19/1,,,,9.0,9.0,108.0,"6738,10"
8fd6a4ad-5d23-4829-8a00-7f379e16c126,Свердловская,,Североуральск,Ленина,15.,,,,2.0,,,"333,90"
8fd6a4ad-5d23-4829-8a00-7f379e16c126,Свердловская,,Североуральск,Ленина,15,,,,2.0,2.0,8.0,"332,40"
fee8b585-f1e3-4d12-bd23-e25b8353e6e7,Свердловская,,Североуральск,Ленина,16,,,,,,,
1cfc4051-c5b1-4b68-8e5b-2545be242338,Свердловская,,Североуральск,Мира,18,,,,4.0,4.0,24.0,"985,90"
4ade4668-8047-4317-bf10-996d677d785d,Свердловская,,Североуральск,Ленина,17,,,,2.0,2.0,7.0,"341,70"
aa0710cb-9a56-475a-a380-ce35dff2c636,Свердловская,,Североуральск,Ленина,19,,,,5.0,5.0,70.0,"3347,70"
2d08d47f-61f9-969f-2b39-0017c7410634,Свердловская,Режевской,Реж,П.Морозова,10,,,А,2.0,2.0,8.0,"282,10"
58b1ae29-fd9e-4063-9a3a-b9f8842765ba,Свердловская,Режевской,Реж,П.Морозова,10,,,,2.0,2.0,8.0,"438,70"
c25c483c-8335-4b02-aa8f-c56946bab7ea,Свердловская,Режевской,Реж,П.Морозова,8,,,,2.0,2.0,8.0,"280,40"
e1b82a05-8881-44ba-a9ef-1f1714a306eb,Свердловская,Режевской,Реж,Заводская,2,,,,5.0,5.0,82.0,"3821,30"
868f05ae-9c8a-4c3a-9564-f891e2b5dcfa,Свердловская,Режевской,Реж,Вокзальная,1,,,,3.0,3.0,28.0,"547,90"
6ed4ec5b-6ece-4033-aca9-70ccafa0e259,Свердловская,Режевской,Реж,Вокзальная,1,,а,,5.0,5.0,69.0,"3285,70"
dcc81f37-4b5b-4265-a31e-0cbb8b02e178,Свердловская,Режевской,Реж,Вокзальная,3,,,,3.0,3.0,36.0,"583,90"
9ce07254-1602-48ee-8b00-1a8a74b5ba71,Свердловская,Режевской,Реж,Вокзальная,3,,а,,3.0,3.0,36.0,"571,70"
eb1af16c-e491-4abd-a3e2-4c874cb0e1f4,Свердловская,Режевской,Реж,Вокзальная,4,,,,1.0,1.0,3.0,"109,10"
53d780d8-386d-4703-af9e-98a33c615437,Свердловская,Режевской,Реж,Вокзальная,6,,,,1.0,1.0,,"61,10"
3f8dda1a-fef6-4bee-9576-8bee55cfaeff,Свердловская,Режевской,Реж,Вокзальная,8,,,,1.0,1.0,4.0,"158,80"
33af26ea-0775-48b8-be0e-a4c10cc6bca2,Свердловская,,Североуральск,Ленина,17А,,,,5.0,5.0,86.0,"4029,10"
bf489434-fc9f-488c-a69f-b0a94abf5ee5,Свердловская,Режевской,Реж,Заводская,4,,,,5.0,5.0,74.0,"4351,10"
eb995796-1acd-4c4a-884b-cdf9237cea90,Свердловская,,Североуральск,Мира,16,,,,4.0,,,"1520,60"
972c5c95-f699-4581-9e37-9818ee3b164e,Свердловская,,Североуральск,Мира,15,,,,4.0,4.0,31.0,"1220,80"
2ded5f50-5015-ac5d-59ef-7c958dd6e78d,Свердловская,Режевской,Реж,Строителей,5,,,,5.0,5.0,90.0,"4563,70"
a91e6145-55b9-18ab-2b31-44acc6e3bddc,Свердловская,Режевской,Реж,Строителей,7,,,,5.0,5.0,60.0,"2605,20"
01563fbc-c9ab-92c5-5437-4c7de5fb5590,Свердловская,Режевской,Реж,Строителей,8,,,,5.0,5.0,90.0,"4617,10"
cceeecdd-f522-50b1-d727-02d75eb7fc9f,Свердловская,Режевской,Реж,Строителей,8а,,,,5.0,5.0,60.0,"3045,90"
f0727b6b-8403-600e-9bfa-04b51f81c05d,Свердловская,Режевской,Реж,Строителей,9,,,,5.0,5.0,60.0,"3053,00"
b150e026-95bf-00f3-b58a-8877cddf5992,Свердловская,Режевской,Реж,Строителей,9а,,,,5.0,5.0,60.0,"3056,30"
